,Observation_ID,Station,Instrument,Center_Frequencies,Size_MB,File_Label,Start_UTC,End_UTC,Direct_Download_URL
170,166681,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.8924,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166681/
171,166683,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.1487,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166683/
172,166684,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.0972,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166684/
173,166685,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",6.5994,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166685/
174,166686,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.0295,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166686/
175,166687,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.9049,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166687/
176,166690,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.1331,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166690/
177,166691,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",9.4997,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166691/
178,166695,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.5622,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166695/
179,166699,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.5753,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166699/
180,166700,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.2116,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166700/
181,166701,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.3213,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166701/
182,166702,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.4892,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166702/
183,166703,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.7387,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166703/
184,166704,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.6326,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166704/
185,166705,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.5302,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166705/
186,166707,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.9228,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166707/
187,166711,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.0648,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166711/
188,166715,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.6156,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166715/
189,166716,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.7412,OBS2026-05-13T00-00,2026-05-13 00:00:00,2026-05-13 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166716/
190,166595,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1752,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-13 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166595/
191,166602,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",3.9665,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166602/
192,166608,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",4.5890,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166608/
193,166612,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.9644,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166612/
194,166616,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.3044,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166616/
195,166617,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.3641,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166617/
196,166618,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.9994,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166618/
197,166620,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.5202,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166620/
198,166624,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.4554,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166624/
199,166625,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.2615,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166625/
200,166627,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.0579,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166627/
201,166630,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.9209,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166630/
202,166632,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.4475,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166632/
203,166634,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.6882,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166634/
204,166636,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.1515,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166636/
205,166637,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.2675,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166637/
206,166638,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.2441,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166638/
207,166640,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.4831,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166640/
208,166643,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.9822,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166643/
209,166644,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.1813,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166644/
210,166650,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.6569,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166650/
211,166652,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",38.8270,OBS2026-05-12T00-00,2026-05-12 00:00:00,2026-05-12 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166652/
212,166448,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1754,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-12 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166448/
213,166449,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.5217,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166449/
214,166450,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.2826,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166450/
215,166457,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",6.8654,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166457/
216,166461,KFS_SE,rx888,"5.000 MHz, 2.500 MHz, 3.330 MHz",0.5905,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166461/
217,166464,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",6.5747,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166464/
218,166465,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.8249,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166465/
219,166466,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.7637,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166466/
220,166469,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.1791,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166469/
221,166471,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.2581,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166471/
222,166473,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.8983,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166473/
223,166476,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.7086,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166476/
224,166477,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.9247,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166477/
225,166481,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.2137,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166481/
226,166483,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.7250,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166483/
227,166484,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",36.9689,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166484/
228,166485,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.3641,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166485/
229,166486,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.2037,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166486/
230,166488,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.6562,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166488/
231,166489,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.3351,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166489/
232,166490,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.3390,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166490/
233,166491,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",33.3311,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166491/
234,166500,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",37.7167,OBS2026-05-11T00-00,2026-05-11 00:00:00,2026-05-11 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166500/
235,166382,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1650,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166382/
236,166387,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",2.0930,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166387/
237,166390,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",2.7548,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166390/
238,166392,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.4393,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166392/
239,166396,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.2684,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166396/
240,166400,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.0063,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166400/
241,166401,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.5496,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166401/
242,166403,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.5118,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166403/
243,166404,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.3762,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166404/
244,166405,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",15.6586,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166405/
245,166407,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",36.6883,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166407/
246,166409,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.4800,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166409/
247,166412,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.7316,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166412/
248,166413,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.4130,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166413/
249,166416,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.5239,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166416/
250,166417,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.3948,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166417/
251,166420,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.3869,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166420/
252,166421,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.5413,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166421/
253,166422,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.0299,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166422/
254,166424,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.9154,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166424/
