Observation_ID,Station,Instrument,Center_Frequencies,Size_MB,File_Label,Start_UTC,End_UTC,Direct_Download_URL,Scraped_Page
16812,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.7174,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16812/,915
16813,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.5138,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16813/,915
16814,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.7455,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16814/,915
16815,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",52.2187,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16815/,915
16818,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.9356,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16818/,915
16819,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.7520,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16819/,915
44365,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.8825,2024-08-03T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-08-03 00:00:00,2024-08-03 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44365/,915
16768,ve3gtc-2,receiver,7.850 MHz,30.3960,OBS2024-08-03T00-00,2024-08-03 00:00:00,2024-08-03 21:31:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16768/,915
16729,ve3gtc-2,receiver,7.850 MHz,34.1753,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16729/,916
16747,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1752,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16747/,916
62556,pa0rwt Grape-1 Fldigi,Grape 1 Legacy,14.670 MHz,3.8801,2024-08-03T000000Z_N0000035_C1_JO33lg_FRQ_CHU14.csv,2024-08-03 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/62556/,916
62560,W1XP Node 44,Grape 1 Legacy,7.850 MHz,3.8819,2024-08-03T000000Z_N0000044_G1_FN42fo_FRQ_CHU7.csv,2024-08-03 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/62560/,916
140832,N8OBJ Node 1032,Grape 2,3.330 MHz,3.5448,2024-08-03T000000Z_N0001032_G2R1_EN91fh_FRQ_CHU3.csv,2024-08-03 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/140832/,916
141075,N8OBJ Node 1032,Grape 2,7.850 MHz,3.5448,2024-08-03T000000Z_N0001032_G2R2_EN91fh_FRQ_CHU7.csv,2024-08-03 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/141075/,916
141318,N8OBJ Node 1032,Grape 2,14.670 MHz,3.6291,2024-08-03T000000Z_N0001032_G2R3_EN91fh_FRQ_CHU14.csv,2024-08-03 00:00:00,2024-08-03 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/141318/,916
16725,W1XP 2,Groton CHU 7.85...,7.850 MHz,34.1617,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16725/,916
16741,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.9011,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16741/,917
16742,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.0901,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16742/,917
16743,ADKSILO,SiloRX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.6380,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16743/,917
16745,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.0474,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16745/,917
16746,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.3659,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16746/,917
16748,N4RVE,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.4761,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16748/,917
16749,Carlisle,RX888 running W...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.6024,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16749/,917
16750,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.8432,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16750/,917
16751,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.1062,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16751/,918
16752,N8GA,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.5601,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16752/,918
16753,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.6357,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16753/,918
16754,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",52.2709,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16754/,918
16755,AB4EJ-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.1859,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16755/,918
16756,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.3857,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16756/,918
16757,KJ6MKI,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.8243,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16757/,918
16758,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",16.4107,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16758/,918
16759,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.2079,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16759/,919
16762,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.1778,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16762/,919
16763,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",3.7425,OBS2024-08-02T00-00,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16763/,919
44364,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.8825,2024-08-02T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-08-02 00:00:00,2024-08-02 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44364/,919
16672,ve3gtc-2,receiver,7.850 MHz,34.1753,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16672/,919
16689,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16689/,919
62520,pa0rwt Grape-1 Fldigi,Grape 1 Legacy,14.670 MHz,3.8784,2024-08-02T000000Z_N0000035_C1_JO33lg_FRQ_CHU14.csv,2024-08-02 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/62520/,919
62524,W1XP Node 44,Grape 1 Legacy,7.850 MHz,3.8819,2024-08-02T000000Z_N0000044_G1_FN42fo_FRQ_CHU7.csv,2024-08-02 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/62524/,919
140831,N8OBJ Node 1032,Grape 2,3.330 MHz,3.5448,2024-08-02T000000Z_N0001032_G2R1_EN91fh_FRQ_CHU3.csv,2024-08-02 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/140831/,920
141074,N8OBJ Node 1032,Grape 2,7.850 MHz,3.5448,2024-08-02T000000Z_N0001032_G2R2_EN91fh_FRQ_CHU7.csv,2024-08-02 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/141074/,920
141317,N8OBJ Node 1032,Grape 2,14.670 MHz,3.6291,2024-08-02T000000Z_N0001032_G2R3_EN91fh_FRQ_CHU14.csv,2024-08-02 00:00:00,2024-08-02 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/141317/,920
16670,W1XP 2,Groton CHU 7.85...,7.850 MHz,34.1618,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16670/,920
16685,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.8913,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16685/,920
16687,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.2194,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16687/,920
16688,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.9296,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16688/,920
16690,AB4EJ-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.1900,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16690/,920
16691,N4RVE,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.2526,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16691/,921
16692,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.8413,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16692/,921
16693,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.3343,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16693/,921
16694,N8GA,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.4860,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16694/,921
16695,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.4924,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16695/,921
16696,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.1876,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16696/,921
16697,ADKSILO,SiloRX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1893,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16697/,921
16698,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",51.9845,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16698/,921
16699,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",15.9510,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16699/,922
16700,Carlisle,RX888 running W...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.8713,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16700/,922
16701,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.2681,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16701/,922
16702,KJ6MKI,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.0299,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16702/,922
16705,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.3910,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16705/,922
16706,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.5531,OBS2024-08-01T00-00,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16706/,922
44363,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.8825,2024-08-01T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-08-01 00:00:00,2024-08-01 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44363/,922
16616,ve3gtc-2,receiver,7.850 MHz,34.1753,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16616/,922
16634,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16634/,923
62486,pa0rwt Grape-1 Fldigi,Grape 1 Legacy,14.670 MHz,3.8791,2024-08-01T000000Z_N0000035_C1_JO33lg_FRQ_CHU14.csv,2024-08-01 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/62486/,923
62490,W1XP Node 44,Grape 1 Legacy,7.850 MHz,3.8819,2024-08-01T000000Z_N0000044_G1_FN42fo_FRQ_CHU7.csv,2024-08-01 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/62490/,923
140830,N8OBJ Node 1032,Grape 2,3.330 MHz,3.5448,2024-08-01T000000Z_N0001032_G2R1_EN91fh_FRQ_CHU3.csv,2024-08-01 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/140830/,923
141073,N8OBJ Node 1032,Grape 2,7.850 MHz,3.5448,2024-08-01T000000Z_N0001032_G2R2_EN91fh_FRQ_CHU7.csv,2024-08-01 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/141073/,923
141316,N8OBJ Node 1032,Grape 2,14.670 MHz,3.6291,2024-08-01T000000Z_N0001032_G2R3_EN91fh_FRQ_CHU14.csv,2024-08-01 00:00:00,2024-08-01 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/141316/,923
16596,W1XP 2,Groton CHU 7.85...,7.850 MHz,34.1405,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16596/,923
16629,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.9892,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16629/,923
16630,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.0170,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16630/,924
16631,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.6190,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16631/,924
16632,ADKSILO,SiloRX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.2712,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16632/,924
16635,AB4EJ-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.4221,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16635/,924
16636,N4RVE,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.1529,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16636/,924
16637,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.9341,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16637/,924
16638,Carlisle,RX888 running W...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.5192,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16638/,924
16639,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.4402,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16639/,924
16640,N8GA,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.5425,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16640/,925
16641,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.1769,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16641/,925
16642,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",52.7889,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16642/,925
16643,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.7478,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16643/,925
16644,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.8427,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16644/,925
16645,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.4935,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16645/,925
16646,KJ6MKI,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.4910,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16646/,925
16648,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.2591,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16648/,925
16649,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.5030,OBS2024-07-31T00-00,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16649/,926
44362,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.8825,2024-07-31T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-07-31 00:00:00,2024-07-31 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44362/,926
16561,ve3gtc-2,receiver,7.850 MHz,34.1749,OBS2024-07-30T00-00,2024-07-30 00:00:00,2024-07-31 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/16561/,926
